CYCLE	out_0.0	in_0.0
1780236	0	0
1780237	0	0
1780238	0	0
1780239	0	0
1780240	0	0
1780241	0	0
1780242	0	0
1780243	0	0
1780244	0	0
1780245	0	0
1780246	0	0
1780247	0	0
1780248	0	0
1780249	0	0
1780250	0	0
1780251	0	0
1780252	0	0
1780253	0	0
1780254	0	0
1780255	0	0
1780256	0	0
1780257	0	0
1780258	0	0
1780259	0	0
1780260	0	0
1780261	0	0
1780262	0	0
1780263	0	0
1780264	0	0
1780265	0	0
1780266	0	0
1780267	0	0
1780268	0	0
1780269	0	0
1780270	0	0
1780271	0	0
1780272	0	0
1780273	0	0
1780274	0	0
1780275	0	0
1780276	0	0
1780277	0	0
1780278	0	0
1780279	0	0
1780280	0	0
1780281	0	0
1780282	0	0
1780283	0	0
1780284	0	0
1780285	0	0
1780286	0	0
1780287	0	0
1780288	0	0
1780289	0	0
1780290	0	0
1780291	0	0
1780292	0	0
1780293	0	0
1780294	0	0
1780295	0	0
1780296	0	0
1780297	0	0
1780298	0	0
1780299	0	0
1780300	0	0
1780301	0	0
1780302	0	0
1780303	0	0
1780304	0	0
1780305	0	0
1780306	0	0
1780307	0	0
1780308	0	0
1780309	0	0
1780310	0	0
1780311	0	0
1780312	0	0
1780313	0	0
1780314	0	0
1780315	0	0
1780316	0	0
1780317	0	0
1780318	0	0
1780319	0	0
1780320	0	0
1780321	0	0
1780322	0	0
1780323	0	0
1780324	0	0
1780325	0	0
1780326	0	0
1780327	0	0
1780328	0	0
1780329	0	0
1780330	0	0
1780331	0	0
1780332	0	0
1780333	0	0
1780334	0	0
1780335	0	0
1780336	0	0
1780337	0	0
1780338	0	0
1780339	0	0
1780340	0	0
1780341	0	0
1780342	0	0
1780343	0	0
1780344	0	0
1780345	0	0
1780346	0	0
1780347	0	0
1780348	0	0
1780349	0	0
1780350	0	0
1780351	0	0
1780352	0	0
1780353	0	0
1780354	0	0
1780355	0	0
1780356	0	0
1780357	0	0
1780358	0	0
1780359	0	0
1780360	0	0
1780361	0	0
1780362	0	0
1780363	0	0
1780364	0	0
1780365	0	0
1780366	0	0
1780367	0	0
1780368	0	0
1780369	0	0
1780370	0	0
1780371	0	0
1780372	0	0
1780373	0	0
1780374	0	0
1780375	0	0
1780376	0	0
1780377	0	0
1780378	0	0
1780379	0	0
1780380	0	0
1780381	0	0
1780382	0	0
1780383	0	0
1780384	0	0
1780385	0	0
1780386	0	0
1780387	0	0
1780388	0	0
1780389	0	0
1780390	0	0
1780391	0	0
1780392	0	0
1780393	0	0
1780394	0	0
1780395	0	0
1780396	0	0
1780397	0	0
1780398	0	0
1780399	0	0
1780400	0	0
1780401	0	0
1780402	0	0
1780403	0	0
1780404	0	0
1780405	0	0
1780406	0	0
1780407	0	0
1780408	0	0
1780409	0	0
1780410	0	0
1780411	0	0
1780412	0	0
1780413	0	0
1780414	0	0
1780415	0	0
1780416	0	0
1780417	0	0
1780418	0	0
1780419	0	0
1780420	0	0
1780421	0	0
1780422	0	0
1780423	0	0
1780424	0	0
1780425	0	0
1780426	0	0
1780427	0	0
1780428	0	0
1780429	0	0
1780430	0	0
1780431	0	0
1780432	0	0
1780433	0	0
1780434	0	0
1780435	0	0
1780436	0	0
1780437	0	0
1780438	0	0
1780439	0	0
1780440	0	0
1780441	0	0
1780442	0	0
1780443	0	0
1780444	0	0
1780445	0	0
1780446	0	0
1780447	0	0
1780448	0	0
1780449	0	0
1780450	0	0
1780451	0	0
1780452	0	0
1780453	0	0
1780454	0	0
1780455	0	0
1780456	0	0
1780457	0	0
1780458	0	0
1780459	0	0
1780460	0	0
1780461	0	0
1780462	0	0
1780463	0	0
1780464	0	0
1780465	0	0
1780466	0	0
1780467	0	0
1780468	0	0
1780469	0	0
1780470	0	0
1780471	0	0
1780472	0	0
1780473	0	0
1780474	0	0
1780475	0	0
1780476	0	0
1780477	0	0
1780478	0	0
1780479	0	0
1780480	0	0
1780481	0	0
1780482	0	0
1780483	0	0
1780484	0	0
1780485	0	0
1780486	0	0
1780487	0	0
1780488	0	0
1780489	0	0
1780490	0	0
1780491	0	0
1780492	0	0
1780493	0	0
1780494	0	0
1780495	0	0
1780496	0	0
1780497	0	0
1780498	0	0
1780499	0	0
1780500	0	0
1780501	0	0
1780502	0	0
1780503	0	0
1780504	0	0
1780505	0	0
1780506	0	0
1780507	0	0
1780508	0	0
1780509	0	0
1780510	0	0
1780511	0	0
1780512	0	0
1780513	0	0
1780514	0	0
1780515	0	0
1780516	0	0
1780517	0	0
1780518	0	0
1780519	0	0
1780520	0	0
1780521	0	0
1780522	0	0
1780523	0	0
1780524	0	0
1780525	0	0
1780526	0	0
1780527	0	0
1780528	0	0
1780529	0	0
1780530	0	0
1780531	0	0
1780532	0	0
1780533	0	0
1780534	0	0
1780535	0	0
1780536	0	0
1780537	0	0
1780538	0	0
1780539	0	0
1780540	0	0
1780541	0	0
1780542	0	0
1780543	0	0
1780544	0	0
1780545	0	0
1780546	0	0
1780547	0	0
1780548	0	0
1780549	0	0
1780550	0	0
1780551	0	0
1780552	0	0
1780553	0	0
1780554	0	0
1780555	0	0
1780556	0	0
1780557	0	0
1780558	0	0
1780559	0	0
1780560	0	0
1780561	0	0
1780562	0	0
1780563	0	0
1780564	0	0
1780565	0	0
1780566	0	0
1780567	0	0
1780568	0	0
1780569	0	0
1780570	0	0
1780571	0	0
1780572	0	0
1780573	0	0
1780574	0	0
1780575	0	0
1780576	0	0
1780577	0	0
1780578	0	0
1780579	0	0
1780580	0	0
1780581	0	0
1780582	0	0
1780583	0	0
1780584	0	0
1780585	0	0
1780586	0	0
1780587	0	0
1780588	0	0
1780589	0	0
1780590	0	0
1780591	0	0
1780592	0	0
1780593	0	0
1780594	0	0
1780595	0	0
1780596	0	0
1780597	0	0
1780598	0	0
1780599	0	0
1780600	0	0
1780601	0	0
1780602	0	0
1780603	0	0
1780604	0	0
1780605	0	0
1780606	0	0
1780607	0	0
1780608	0	0
1780609	0	0
1780610	0	0
1780611	0	0
1780612	0	0
1780613	0	0
1780614	0	0
1780615	0	0
1780616	0	0
1780617	0	0
1780618	0	0
1780619	0	0
1780620	0	0
1780621	0	0
1780622	0	0
1780623	0	0
1780624	0	0
1780625	0	0
1780626	0	0
1780627	0	0
1780628	0	0
1780629	0	0
1780630	0	0
1780631	0	0
1780632	0	0
1780633	0	0
1780634	0	0
1780635	0	0
1780636	0	0
1780637	0	0
1780638	0	0
1780639	0	0
1780640	0	0
1780641	0	0
1780642	0	0
1780643	0	0
1780644	0	0
1780645	0	0
1780646	0	0
1780647	0	0
1780648	0	0
1780649	0	0
1780650	0	0
1780651	0	0
1780652	0	0
1780653	0	0
1780654	0	0
1780655	0	0
1780656	0	0
1780657	0	0
1780658	0	0
1780659	0	0
1780660	0	0
1780661	0	0
1780662	0	0
1780663	0	0
1780664	0	0
1780665	0	0
1780666	0	0
1780667	0	0
1780668	0	0
1780669	0	0
1780670	0	0
1780671	0	0
1780672	0	0
1780673	0	0
1780674	0	0
1780675	0	0
1780676	0	0
1780677	0	0
1780678	0	0
1780679	0	0
1780680	0	0
1780681	0	0
1780682	0	0
1780683	0	0
1780684	0	0
1780685	0	0
1780686	0	0
1780687	0	0
1780688	0	0
1780689	0	0
1780690	0	0
1780691	0	0
1780692	0	0
1780693	0	0
1780694	0	0
1780695	0	0
1780696	0	0
1780697	0	0
1780698	0	0
1780699	0	0
1780700	0	0
1780701	0	0
1780702	0	0
1780703	0	0
1780704	0	0
1780705	0	0
1780706	0	0
1780707	0	0
1780708	0	0
1780709	0	0
1780710	0	0
1780711	0	0
1780712	0	0
1780713	0	0
1780714	0	0
1780715	0	0
1780716	0	0
1780717	0	0
1780718	0	0
1780719	0	0
1780720	0	0
1780721	0	0
1780722	0	0
1780723	0	0
1780724	0	0
1780725	0	0
1780726	0	0
1780727	0	0
1780728	0	0
1780729	0	0
1780730	0	0
1780731	0	0
1780732	0	0
1780733	0	0
1780734	0	0
1780735	0	0
1780736	0	0
1780737	0	0
1780738	0	0
1780739	0	0
1780740	0	0
1780741	0	0
1780742	0	0
1780743	0	0
1780744	0	0
1780745	0	0
1780746	0	0
1780747	0	0
1780748	0	0
1780749	0	0
1780750	0	0
1780751	0	0
1780752	0	0
1780753	0	0
1780754	0	0
1780755	0	0
1780756	0	0
1780757	0	0
1780758	0	0
1780759	0	0
1780760	0	0
1780761	0	0
1780762	0	0
1780763	0	0
1780764	0	0
1780765	0	0
1780766	0	0
1780767	0	0
1780768	0	0
1780769	0	0
1780770	0	0
1780771	0	0
1780772	0	0
1780773	0	0
1780774	0	0
1780775	0	0
1780776	0	0
1780777	0	0
1780778	0	0
1780779	0	0
1780780	0	0
1780781	0	0
1780782	0	0
1780783	0	0
1780784	0	0
1780785	0	0
1780786	0	0
1780787	0	0
1780788	0	0
1780789	0	0
1780790	0	0
1780791	0	0
1780792	0	0
1780793	0	0
1780794	0	0
1780795	0	0
1780796	0	0
1780797	0	0
1780798	0	0
1780799	0	0
1780800	0	0
1780801	0	0
1780802	0	0
1780803	0	0
1780804	0	0
1780805	0	0
1780806	0	0
1780807	0	0
1780808	0	0
1780809	0	0
1780810	0	0
1780811	0	0
1780812	0	0
1780813	0	0
1780814	0	0
1780815	0	0
1780816	0	0
1780817	0	0
1780818	0	0
1780819	0	0
1780820	0	0
1780821	0	0
1780822	0	0
1780823	0	0
1780824	0	0
1780825	0	0
1780826	0	0
1780827	0	0
1780828	0	0
1780829	0	0
1780830	0	0
1780831	0	0
1780832	0	0
1780833	0	0
1780834	0	0
1780835	0	0
1780836	0	0
1780837	0	0
1780838	0	0
1780839	0	0
1780840	0	0
1780841	0	0
1780842	0	0
1780843	0	0
1780844	0	0
1780845	0	0
1780846	0	0
1780847	0	0
1780848	0	0
1780849	0	0
1780850	0	0
1780851	0	0
1780852	0	0
1780853	0	0
1780854	0	0
1780855	0	0
1780856	0	0
1780857	0	0
1780858	0	0
1780859	0	0
1780860	0	0
1780861	0	0
1780862	0	0
1780863	0	0
1780864	0	0
1780865	0	0
1780866	0	0
1780867	0	0
1780868	0	0
1780869	0	0
1780870	0	0
1780871	0	0
1780872	0	0
1780873	0	0
1780874	0	0
1780875	0	0
1780876	0	0
1780877	0	0
1780878	0	0
1780879	0	0
1780880	0	0
1780881	0	0
1780882	0	0
1780883	0	0
1780884	0	0
1780885	0	0
1780886	0	0
1780887	0	0
1780888	0	0
1780889	0	0
1780890	0	0
1780891	0	0
1780892	0	0
1780893	0	0
1780894	0	0
1780895	0	0
1780896	0	0
1780897	0	0
1780898	0	0
1780899	0	0
1780900	0	0
1780901	0	0
1780902	0	0
1780903	0	0
1780904	0	0
1780905	0	0
1780906	0	0
1780907	0	0
1780908	0	0
1780909	0	0
1780910	0	0
1780911	0	0
1780912	0	0
1780913	0	0
1780914	0	0
1780915	0	0
1780916	0	0
1780917	0	0
1780918	0	0
1780919	0	0
1780920	0	0
1780921	0	0
1780922	0	0
1780923	0	0
1780924	0	0
1780925	0	0
1780926	0	0
1780927	0	0
1780928	0	0
1780929	0	0
1780930	0	0
1780931	0	0
1780932	0	0
1780933	0	0
1780934	0	0
1780935	0	0
1780936	0	0
1780937	0	0
1780938	0	0
1780939	0	0
1780940	0	0
1780941	0	0
1780942	0	0
1780943	0	0
1780944	0	0
1780945	0	0
1780946	0	0
1780947	0	0
1780948	0	0
1780949	0	0
1780950	0	0
1780951	0	0
1780952	0	0
1780953	0	0
1780954	0	0
1780955	0	0
1780956	0	0
1780957	0	0
1780958	0	0
1780959	0	0
1780960	0	0
1780961	0	0
1780962	0	0
1780963	0	0
1780964	0	0
1780965	0	0
1780966	0	0
1780967	0	0
1780968	0	0
1780969	0	0
1780970	0	0
1780971	0	0
1780972	0	0
1780973	0	0
1780974	0	0
1780975	0	0
1780976	0	0
1780977	0	0
1780978	0	0
1780979	0	0
1780980	0	0
1780981	0	0
1780982	0	0
1780983	0	0
1780984	0	0
1780985	0	0
1780986	0	0
1780987	0	0
1780988	0	0
1780989	0	0
1780990	0	0
1780991	0	0
1780992	0	0
1780993	0	0
1780994	0	0
1780995	0	0
1780996	0	0
1780997	0	0
1780998	0	0
1780999	0	0
1781000	0	0
1781001	0	0
1781002	0	0
1781003	0	0
1781004	0	0
1781005	0	0
1781006	0	0
1781007	0	0
1781008	0	0
1781009	0	0
1781010	0	0
1781011	0	0
1781012	0	0
1781013	0	0
1781014	0	0
1781015	0	0
1781016	0	0
1781017	0	0
1781018	0	0
1781019	0	0
1781020	0	0
1781021	0	0
1781022	0	0
1781023	0	0
1781024	0	0
1781025	0	0
1781026	0	0
1781027	0	0
1781028	0	0
1781029	0	0
1781030	0	0
1781031	0	0
1781032	0	0
1781033	0	0
1781034	0	0
1781035	0	0
1781036	0	0
1781037	0	0
1781038	0	0
1781039	0	0
1781040	0	0
1781041	0	0
1781042	0	0
1781043	0	0
1781044	0	0
1781045	0	0
1781046	0	0
1781047	0	0
1781048	0	0
1781049	0	0
1781050	0	0
1781051	0	0
1781052	0	0
1781053	0	0
1781054	0	0
1781055	0	0
1781056	0	0
1781057	0	0
1781058	0	0
1781059	0	0
1781060	0	0
1781061	0	0
1781062	0	0
1781063	0	0
1781064	0	0
1781065	0	0
1781066	0	0
1781067	0	0
1781068	0	0
1781069	0	0
1781070	0	0
1781071	0	0
1781072	0	0
1781073	0	0
1781074	0	0
1781075	0	0
1781076	0	0
1781077	0	0
1781078	0	0
1781079	0	0
1781080	0	0
1781081	0	0
1781082	0	0
1781083	0	0
1781084	0	0
1781085	0	0
1781086	0	0
1781087	0	0
1781088	0	0
1781089	0	0
1781090	0	0
1781091	0	0
1781092	0	0
1781093	0	0
1781094	0	0
1781095	0	0
1781096	0	0
1781097	0	0
1781098	0	0
1781099	0	0
1781100	0	0
1781101	0	0
1781102	0	0
1781103	0	0
1781104	0	0
1781105	0	0
1781106	0	0
1781107	0	0
1781108	0	0
1781109	0	0
1781110	0	0
1781111	0	0
1781112	0	0
1781113	0	0
1781114	0	0
1781115	0	0
1781116	0	0
1781117	0	0
1781118	0	0
1781119	0	0
1781120	0	0
1781121	0	0
1781122	0	0
1781123	0	0
1781124	0	0
1781125	0	0
1781126	0	0
1781127	0	0
1781128	0	0
1781129	0	0
1781130	0	0
1781131	0	0
1781132	0	0
1781133	0	0
1781134	0	0
1781135	0	0
1781136	0	0
1781137	0	0
1781138	0	0
1781139	0	0
1781140	0	0
1781141	0	0
1781142	0	0
1781143	0	0
1781144	0	0
1781145	0	0
1781146	0	0
1781147	0	0
1781148	0	0
1781149	0	0
1781150	0	0
1781151	0	0
1781152	0	0
1781153	0	0
1781154	0	0
1781155	0	0
1781156	0	0
1781157	0	0
1781158	0	0
1781159	0	0
1781160	0	0
1781161	0	0
1781162	0	0
1781163	0	0
1781164	0	0
1781165	0	0
1781166	0	0
1781167	0	0
1781168	0	0
1781169	0	0
1781170	0	0
1781171	0	0
1781172	0	0
1781173	0	0
1781174	0	0
1781175	0	0
1781176	0	0
1781177	0	0
1781178	0	0
1781179	0	0
1781180	0	0
1781181	0	0
1781182	0	0
1781183	0	0
1781184	0	0
1781185	0	0
1781186	0	0
1781187	0	0
1781188	0	0
1781189	0	0
1781190	0	0
1781191	0	0
1781192	0	0
1781193	0	0
1781194	0	0
1781195	0	0
1781196	0	0
1781197	0	0
1781198	0	0
1781199	0	0
1781200	0	0
1781201	0	0
1781202	0	0
1781203	0	0
1781204	0	0
1781205	0	0
1781206	0	0
1781207	0	0
1781208	0	0
1781209	0	0
1781210	0	0
1781211	0	0
1781212	0	0
1781213	0	0
1781214	0	0
1781215	0	0
1781216	0	0
1781217	0	0
1781218	0	0
1781219	0	0
1781220	0	0
1781221	0	0
1781222	0	0
1781223	0	0
1781224	0	0
1781225	0	0
1781226	0	0
1781227	0	0
1781228	0	0
1781229	0	0
1781230	0	0
1781231	0	0
1781232	0	0
1781233	0	0
1781234	0	0
1781235	0	0
1781236	0	0
1781237	0	0
1781238	0	0
1781239	0	0
1781240	0	0
1781241	0	0
1781242	0	0
1781243	0	0
1781244	0	0
1781245	0	0
1781246	0	0
1781247	0	0
1781248	0	0
1781249	0	0
1781250	0	0
1781251	0	0
1781252	0	0
1781253	0	0
1781254	0	0
1781255	0	0
1781256	0	0
1781257	0	0
1781258	0	0
1781259	0	0
1781260	0	0
1781261	0	0
1781262	0	0
1781263	0	0
1781264	0	0
1781265	0	0
1781266	0	0
1781267	0	0
1781268	0	0
1781269	0	0
1781270	0	0
1781271	0	0
1781272	0	0
1781273	0	0
1781274	0	0
1781275	0	0
1781276	0	0
1781277	0	0
1781278	0	0
1781279	0	0
1781280	0	0
1781281	0	0
1781282	0	0
1781283	0	0
1781284	0	0
1781285	0	0
1781286	0	0
1781287	0	0
1781288	0	0
1781289	0	0
1781290	0	0
1781291	0	0
1781292	0	0
1781293	0	0
1781294	0	0
1781295	0	0
1781296	0	0
1781297	0	0
1781298	0	0
1781299	0	0
1781300	0	0
1781301	0	0
1781302	0	0
1781303	0	0
1781304	0	0
1781305	0	0
1781306	0	0
1781307	0	0
1781308	0	0
1781309	0	0
1781310	0	0
1781311	0	0
1781312	0	0
1781313	0	0
1781314	0	0
1781315	0	0
1781316	0	0
1781317	0	0
1781318	0	0
1781319	0	0
1781320	0	0
1781321	0	0
1781322	0	0
1781323	0	0
1781324	0	0
1781325	0	0
1781326	0	0
1781327	0	0
1781328	0	0
1781329	0	0
1781330	0	0
1781331	0	0
1781332	0	0
1781333	0	0
1781334	0	0
1781335	0	0
1781336	0	0
1781337	0	0
1781338	0	0
1781339	0	0
1781340	0	0
1781341	0	0
1781342	0	0
1781343	0	0
1781344	0	0
1781345	0	0
1781346	0	0
1781347	0	0
1781348	0	0
1781349	0	0
1781350	0	0
1781351	0	0
1781352	0	0
1781353	0	0
1781354	0	0
1781355	0	0
1781356	0	0
1781357	0	0
1781358	0	0
1781359	0	0
1781360	0	0
1781361	0	0
1781362	0	0
1781363	0	0
1781364	0	0
1781365	0	0
1781366	0	0
1781367	0	0
1781368	0	0
1781369	0	0
1781370	0	0
1781371	0	0
1781372	0	0
1781373	0	0
1781374	0	0
1781375	0	0
1781376	0	0
1781377	0	0
1781378	0	0
1781379	0	0
1781380	0	0
1781381	0	0
1781382	0	0
1781383	0	0
1781384	0	0
1781385	0	0
1781386	0	0
1781387	0	0
1781388	0	0
1781389	0	0
1781390	0	0
1781391	0	0
1781392	0	0
1781393	0	0
1781394	0	0
1781395	0	0
1781396	0	0
1781397	0	0
1781398	0	0
1781399	0	0
1781400	0	0
1781401	0	0
1781402	0	0
1781403	0	0
1781404	0	0
1781405	0	0
1781406	0	0
1781407	0	0
1781408	0	0
1781409	0	0
1781410	0	0
1781411	0	0
1781412	0	0
1781413	0	0
1781414	0	0
1781415	0	0
1781416	0	0
1781417	0	0
1781418	0	0
1781419	0	0
1781420	0	0
1781421	0	0
1781422	0	0
1781423	0	0
1781424	0	0
1781425	0	0
1781426	0	0
1781427	0	0
1781428	0	0
1781429	0	0
1781430	0	0
1781431	0	0
1781432	0	0
1781433	0	0
1781434	0	0
1781435	0	0
1781436	0	0
1781437	0	0
1781438	0	0
1781439	0	0
1781440	0	0
1781441	0	0
1781442	0	0
1781443	0	0
1781444	0	0
1781445	0	0
1781446	0	0
1781447	0	0
1781448	0	0
1781449	0	0
1781450	0	0
1781451	0	0
1781452	0	0
1781453	0	0
1781454	0	0
1781455	0	0
1781456	0	0
1781457	0	0
1781458	0	0
1781459	0	0
1781460	0	0
1781461	0	0
1781462	0	0
1781463	0	0
1781464	0	0
1781465	0	0
1781466	0	0
1781467	0	0
1781468	0	0
1781469	0	0
1781470	0	0
1781471	0	0
1781472	0	0
1781473	0	0
1781474	0	0
1781475	0	0
1781476	0	0
1781477	0	0
1781478	0	0
1781479	0	0
1781480	0	0
1781481	0	0
1781482	0	0
1781483	0	0
1781484	0	0
1781485	0	0
1781486	0	0
1781487	0	0
1781488	0	0
1781489	0	0
1781490	0	0
1781491	0	0
1781492	0	0
1781493	0	0
1781494	0	0
1781495	0	0
1781496	0	0
1781497	0	0
1781498	0	0
1781499	0	0
1781500	0	0
1781501	0	0
1781502	0	0
1781503	0	0
1781504	0	0
1781505	0	0
1781506	0	0
1781507	0	0
1781508	0	0
1781509	0	0
1781510	0	0
1781511	0	0
1781512	0	0
1781513	0	0
1781514	0	0
1781515	0	0
1781516	0	0
1781517	0	0
1781518	0	0
1781519	0	0
1781520	0	0
1781521	0	0
1781522	0	0
1781523	0	0
1781524	0	0
1781525	0	0
1781526	0	0
1781527	0	0
1781528	0	0
1781529	0	0
1781530	0	0
1781531	0	0
1781532	0	0
1781533	0	0
1781534	0	0
1781535	0	0
1781536	0	0
1781537	0	0
1781538	0	0
1781539	0	0
1781540	0	0
1781541	0	0
1781542	0	0
1781543	0	0
1781544	0	0
1781545	0	0
1781546	0	0
1781547	0	0
1781548	0	0
1781549	0	0
1781550	0	0
1781551	0	0
1781552	0	0
1781553	0	0
1781554	0	0
1781555	0	0
1781556	0	0
1781557	0	0
1781558	0	0
1781559	0	0
1781560	0	0
1781561	0	0
1781562	0	0
1781563	0	0
1781564	0	0
1781565	0	0
1781566	0	0
1781567	0	0
1781568	0	0
1781569	0	0
1781570	0	0
1781571	0	0
1781572	0	0
1781573	0	0
1781574	0	0
1781575	0	0
1781576	0	0
1781577	0	0
1781578	0	0
1781579	0	0
1781580	0	0
1781581	0	0
1781582	0	0
1781583	0	0
1781584	0	0
1781585	0	0
1781586	0	0
1781587	0	0
1781588	0	0
1781589	0	0
1781590	0	0
1781591	0	0
1781592	0	0
1781593	0	0
1781594	0	0
1781595	0	0
1781596	0	0
1781597	0	0
1781598	0	0
1781599	0	0
1781600	0	0
1781601	0	0
1781602	0	0
1781603	0	0
1781604	0	0
1781605	0	0
1781606	0	0
1781607	0	0
1781608	0	0
1781609	0	0
1781610	0	0
1781611	0	0
1781612	0	0
1781613	0	0
1781614	0	0
1781615	0	0
1781616	0	0
1781617	0	0
1781618	0	0
1781619	0	0
1781620	0	0
1781621	0	0
1781622	0	0
1781623	0	0
1781624	0	0
1781625	0	0
1781626	0	0
1781627	0	0
1781628	0	0
1781629	0	0
1781630	0	0
1781631	0	0
1781632	0	0
1781633	0	0
1781634	0	0
1781635	0	0
1781636	0	0
1781637	0	0
1781638	0	0
1781639	0	0
1781640	0	0
1781641	0	0
1781642	0	0
1781643	0	0
1781644	0	0
1781645	0	0
1781646	0	0
1781647	0	0
1781648	0	0
1781649	0	0
1781650	0	0
1781651	0	0
1781652	0	0
1781653	0	0
1781654	0	0
1781655	0	0
1781656	0	0
1781657	0	0
1781658	0	0
1781659	0	0
1781660	0	0
1781661	0	0
1781662	0	0
1781663	0	0
1781664	0	0
1781665	0	0
1781666	0	0
1781667	0	0
1781668	0	0
1781669	0	0
1781670	0	0
1781671	0	0
1781672	0	0
1781673	0	0
1781674	0	0
1781675	0	0
1781676	0	0
1781677	0	0
1781678	0	0
1781679	0	0
1781680	0	0
1781681	0	0
1781682	0	0
1781683	0	0
1781684	0	0
1781685	0	0
1781686	0	0
1781687	0	0
1781688	0	0
1781689	0	0
1781690	0	0
1781691	0	0
1781692	0	0
1781693	0	0
1781694	0	0
1781695	0	0
1781696	0	0
1781697	0	0
1781698	0	0
1781699	0	0
1781700	0	0
1781701	0	0
1781702	0	0
1781703	0	0
1781704	0	0
1781705	0	0
1781706	0	0
1781707	0	0
1781708	0	0
1781709	0	0
1781710	0	0
1781711	0	0
1781712	0	0
1781713	0	0
1781714	0	0
1781715	0	0
1781716	0	0
1781717	0	0
1781718	0	0
1781719	0	0
1781720	0	0
1781721	0	0
1781722	0	0
1781723	0	0
1781724	0	0
1781725	0	0
1781726	0	0
1781727	0	0
1781728	0	0
1781729	0	0
1781730	0	0
1781731	0	0
1781732	0	0
1781733	0	0
1781734	0	0
1781735	0	0
1781736	0	0
1781737	0	0
1781738	0	0
1781739	0	0
1781740	0	0
1781741	0	0
1781742	0	0
1781743	0	0
1781744	0	0
1781745	0	0
1781746	0	0
1781747	0	0
1781748	0	0
1781749	0	0
1781750	0	0
1781751	0	0
1781752	0	0
1781753	0	0
1781754	0	0
1781755	0	0
1781756	0	0
1781757	0	0
1781758	0	0
1781759	0	0
1781760	0	0
1781761	0	0
1781762	0	0
1781763	0	0
1781764	0	0
1781765	0	0
1781766	0	0
1781767	0	0
1781768	0	0
1781769	0	0
1781770	0	0
1781771	0	0
1781772	0	0
1781773	0	0
1781774	0	0
1781775	0	0
1781776	0	0
1781777	0	0
1781778	0	0
1781779	0	0
1781780	0	0
1781781	0	0
1781782	0	0
1781783	0	0
1781784	0	0
1781785	0	0
1781786	0	0
1781787	0	0
1781788	0	0
1781789	0	0
1781790	0	0
1781791	0	0
1781792	0	0
1781793	0	0
1781794	0	0
1781795	0	0
1781796	0	0
1781797	0	0
1781798	0	0
1781799	0	0
1781800	0	0
1781801	0	0
1781802	0	0
1781803	0	0
1781804	0	0
1781805	0	0
1781806	0	0
1781807	0	0
1781808	0	0
1781809	0	0
1781810	0	0
1781811	0	0
1781812	0	0
1781813	0	0
1781814	0	0
1781815	0	0
1781816	0	0
1781817	0	0
1781818	0	0
1781819	0	0
1781820	0	0
1781821	0	0
1781822	0	0
1781823	0	0
1781824	0	0
1781825	0	0
1781826	0	0
1781827	0	0
1781828	0	0
1781829	0	0
1781830	0	0
1781831	0	0
1781832	0	0
1781833	0	0
1781834	0	0
1781835	0	0
1781836	0	0
1781837	0	0
1781838	0	0
1781839	0	0
1781840	0	0
1781841	0	0
1781842	0	0
1781843	0	0
1781844	0	0
1781845	0	0
1781846	0	0
1781847	0	0
1781848	0	0
1781849	0	0
1781850	0	0
1781851	0	0
1781852	0	0
1781853	0	0
1781854	0	0
1781855	0	0
1781856	0	0
1781857	0	0
1781858	0	0
1781859	0	0
1781860	0	0
1781861	0	0
1781862	0	0
1781863	0	0
1781864	0	0
1781865	0	0
1781866	0	0
1781867	0	0
1781868	0	0
1781869	0	0
1781870	0	0
1781871	0	0
1781872	0	0
1781873	0	0
1781874	0	0
1781875	0	0
1781876	0	0
1781877	0	0
1781878	0	0
1781879	0	0
1781880	0	0
1781881	0	0
1781882	0	0
1781883	0	0
1781884	0	0
1781885	0	0
1781886	0	0
1781887	0	0
1781888	0	0
1781889	0	0
1781890	0	0
1781891	0	0
1781892	0	0
1781893	0	0
1781894	0	0
1781895	0	0
1781896	0	0
1781897	0	0
1781898	0	0
1781899	0	0
1781900	0	0
1781901	0	0
1781902	0	0
1781903	0	0
1781904	0	0
1781905	0	0
1781906	0	0
1781907	0	0
1781908	0	0
1781909	0	0
1781910	0	0
1781911	0	0
1781912	0	0
1781913	0	0
1781914	0	0
1781915	0	0
1781916	0	0
1781917	0	0
1781918	0	0
1781919	0	0
1781920	0	0
1781921	0	0
1781922	0	0
1781923	0	0
1781924	0	0
1781925	0	0
1781926	0	0
1781927	0	0
1781928	0	0
1781929	0	0
1781930	0	0
1781931	0	0
1781932	0	0
1781933	0	0
1781934	0	0
1781935	0	0
1781936	0	0
1781937	0	0
1781938	0	0
1781939	0	0
1781940	0	0
1781941	0	0
1781942	0	0
1781943	0	0
1781944	0	0
1781945	0	0
1781946	0	0
1781947	0	0
1781948	0	0
1781949	0	0
1781950	0	0
1781951	0	0
1781952	0	0
1781953	0	0
1781954	0	0
1781955	0	0
1781956	0	0
1781957	0	0
1781958	0	0
1781959	0	0
1781960	0	0
1781961	0	0
1781962	0	0
1781963	0	0
1781964	0	0
1781965	0	0
1781966	0	0
1781967	0	0
1781968	0	0
1781969	0	0
1781970	0	0
1781971	0	0
1781972	0	0
1781973	0	0
1781974	0	0
1781975	0	0
1781976	0	0
1781977	0	0
1781978	0	0
1781979	0	0
1781980	0	0
1781981	0	0
1781982	0	0
