CYCLE	out_0.0	in_0.0
393835	0	0
393836	0	0
393837	0	0
393838	0	0
393839	0	0
393840	0	0
393841	0	0
393842	0	0
393843	0	0
393844	0	0
393845	0	0
393846	0	0
393847	0	0
393848	0	0
393849	0	0
393850	0	0
393851	0	0
393852	0	0
393853	0	0
393854	0	0
393855	0	0
393856	0	0
393857	0	0
393858	0	0
393859	0	0
393860	0	0
393861	0	0
393862	0	0
393863	0	0
393864	0	0
393865	0	0
393866	0	0
393867	0	0
393868	0	0
393869	0	0
393870	0	0
393871	0	0
393872	0	0
393873	0	0
393874	0	0
393875	0	0
393876	0	0
393877	0	0
393878	0	0
393879	0	0
393880	0	0
393881	0	0
393882	0	0
393883	0	0
393884	0	0
393885	0	0
393886	0	0
393887	0	0
393888	0	0
393889	0	0
393890	0	0
393891	0	0
393892	0	0
393893	0	0
393894	0	0
393895	0	0
393896	0	0
393897	0	0
393898	0	0
393899	0	0
393900	0	0
393901	0	0
393902	0	0
393903	0	0
393904	0	0
393905	0	0
393906	0	0
393907	0	0
393908	0	0
393909	0	0
393910	0	0
393911	0	0
393912	0	0
393913	0	0
393914	0	0
393915	0	0
393916	0	0
393917	0	0
393918	0	0
393919	0	0
393920	0	0
393921	0	0
393922	0	0
393923	0	0
393924	0	0
393925	0	0
393926	0	0
393927	0	0
393928	0	0
393929	0	0
393930	0	0
393931	0	0
393932	0	0
393933	0	0
393934	0	0
393935	0	0
393936	0	0
393937	0	0
393938	0	0
393939	0	0
393940	0	0
393941	0	0
393942	0	0
393943	0	0
393944	0	0
393945	0	0
393946	0	0
393947	0	0
393948	0	0
393949	0	0
393950	0	0
393951	0	0
393952	0	0
393953	0	0
393954	0	0
393955	0	0
393956	0	0
393957	0	0
393958	0	0
393959	0	0
393960	0	0
393961	0	0
393962	0	0
393963	0	0
393964	0	0
393965	0	0
393966	0	0
393967	0	0
393968	0	0
393969	0	0
393970	0	0
393971	0	0
393972	0	0
393973	0	0
393974	0	0
393975	0	0
393976	0	0
393977	0	0
393978	0	0
393979	0	0
393980	0	0
393981	0	0
393982	0	0
393983	0	0
393984	0	0
393985	0	0
393986	0	0
393987	0	0
393988	0	0
393989	0	0
393990	0	0
393991	0	0
393992	0	0
393993	0	0
393994	0	0
393995	0	0
393996	0	0
393997	0	0
393998	0	0
393999	0	0
394000	0	0
394001	0	0
394002	0	0
394003	0	0
394004	0	0
394005	0	0
394006	0	0
394007	0	0
394008	0	0
394009	0	0
394010	0	0
394011	0	0
394012	0	0
394013	0	0
394014	0	0
394015	0	0
394016	0	0
394017	0	0
394018	0	0
394019	0	0
394020	0	0
394021	0	0
394022	0	0
394023	0	0
394024	0	0
394025	0	0
394026	0	0
394027	0	0
394028	0	0
394029	0	0
394030	0	0
394031	0	0
394032	0	0
394033	0	0
394034	0	0
394035	0	0
394036	0	0
394037	0	0
394038	0	0
394039	0	0
394040	0	0
394041	0	0
394042	0	0
394043	0	0
394044	0	0
394045	0	0
394046	0	0
394047	0	0
394048	0	0
394049	0	0
394050	0	0
394051	0	0
394052	0	0
394053	0	0
394054	0	0
394055	0	0
394056	0	0
394057	0	0
394058	0	0
394059	0	0
394060	0	0
394061	0	0
394062	0	0
394063	0	0
394064	0	0
394065	0	0
394066	0	0
394067	0	0
394068	0	0
394069	0	0
394070	0	0
394071	0	0
394072	0	0
394073	0	0
394074	0	0
394075	0	0
394076	0	0
394077	0	0
394078	0	0
394079	0	0
394080	0	0
394081	0	0
394082	0	0
394083	0	0
394084	0	0
394085	0	0
394086	0	0
394087	0	0
394088	0	0
394089	0	0
394090	0	0
394091	0	0
394092	0	0
394093	0	0
394094	0	0
394095	0	0
394096	0	0
394097	0	0
394098	0	0
394099	0	0
394100	0	0
394101	0	0
394102	0	0
394103	0	0
394104	0	0
394105	0	0
394106	0	0
394107	0	0
394108	0	0
394109	0	0
394110	0	0
394111	0	0
394112	0	0
394113	0	0
394114	0	0
394115	0	0
394116	0	0
394117	0	0
394118	0	0
394119	0	0
394120	0	0
394121	0	0
394122	0	0
394123	0	0
394124	0	0
394125	0	0
394126	0	0
394127	0	0
394128	0	0
394129	0	0
394130	0	0
394131	0	0
394132	0	0
394133	0	0
394134	0	0
394135	0	0
394136	0	0
394137	0	0
394138	0	0
394139	0	0
394140	0	0
394141	0	0
394142	0	0
394143	0	0
394144	0	0
394145	0	0
394146	0	0
394147	0	0
394148	0	0
394149	0	0
394150	0	0
394151	0	0
394152	0	0
394153	0	0
394154	0	0
394155	0	0
394156	0	0
394157	0	0
394158	0	0
394159	0	0
394160	0	0
394161	0	0
394162	0	0
394163	0	0
394164	0	0
394165	0	0
394166	0	0
394167	0	0
394168	0	0
394169	0	0
394170	0	0
394171	0	0
394172	0	0
394173	0	0
394174	0	0
394175	0	0
394176	0	0
394177	0	0
394178	0	0
394179	0	0
394180	0	0
394181	0	0
394182	0	0
394183	0	0
394184	0	0
394185	0	0
394186	0	0
394187	0	0
394188	0	0
394189	0	0
394190	0	0
394191	0	0
394192	0	0
394193	0	0
394194	0	0
394195	0	0
394196	0	0
394197	0	0
394198	0	0
394199	0	0
394200	0	0
394201	0	0
394202	0	0
394203	0	0
394204	0	0
394205	0	0
394206	0	0
394207	0	0
394208	0	0
394209	0	0
394210	0	0
394211	0	0
394212	0	0
394213	0	0
394214	0	0
394215	0	0
394216	0	0
394217	0	0
394218	0	0
394219	0	0
394220	0	0
394221	0	0
394222	0	0
394223	0	0
394224	0	0
394225	0	0
394226	0	0
394227	0	0
394228	0	0
394229	0	0
394230	0	0
394231	0	0
394232	0	0
394233	0	0
394234	0	0
394235	0	0
394236	0	0
394237	0	0
394238	0	0
394239	0	0
394240	0	0
394241	0	0
394242	0	0
394243	0	0
394244	0	0
394245	0	0
394246	0	0
394247	0	0
394248	0	0
394249	0	0
394250	0	0
394251	0	0
394252	0	0
394253	0	0
394254	0	0
394255	0	0
394256	0	0
394257	0	0
394258	0	0
394259	0	0
394260	0	0
394261	0	0
394262	0	0
394263	0	0
394264	0	0
394265	0	0
394266	0	0
394267	0	0
394268	0	0
394269	0	0
394270	0	0
394271	0	0
394272	0	0
394273	0	0
394274	0	0
394275	0	0
394276	0	0
394277	0	0
394278	0	0
394279	0	0
394280	0	0
394281	0	0
394282	0	0
394283	0	0
394284	0	0
394285	0	0
394286	0	0
394287	0	0
394288	0	0
394289	0	0
394290	0	0
394291	0	0
394292	0	0
394293	0	0
394294	0	0
394295	0	0
394296	0	0
394297	0	0
394298	0	0
394299	0	0
394300	0	0
394301	0	0
394302	0	0
394303	0	0
394304	0	0
394305	0	0
394306	0	0
394307	0	0
394308	0	0
394309	0	0
394310	0	0
394311	0	0
394312	0	0
394313	0	0
394314	0	0
394315	0	0
394316	0	0
394317	0	0
394318	0	0
394319	0	0
394320	0	0
394321	0	0
394322	0	0
394323	0	0
394324	0	0
394325	0	0
394326	0	0
394327	0	0
394328	0	0
394329	0	0
394330	0	0
394331	0	0
394332	0	0
394333	0	0
394334	0	0
394335	0	0
394336	0	0
394337	0	0
394338	0	0
394339	0	0
394340	0	0
394341	0	0
394342	0	0
394343	0	0
394344	0	0
394345	0	0
394346	0	0
394347	0	0
394348	0	0
394349	0	0
394350	0	0
394351	0	0
394352	0	0
394353	0	0
394354	0	0
394355	0	0
394356	0	0
394357	0	0
394358	0	0
394359	0	0
394360	0	0
394361	0	0
394362	0	0
394363	0	0
394364	0	0
394365	0	0
394366	0	0
394367	0	0
394368	0	0
394369	0	0
394370	0	0
394371	0	0
394372	0	0
394373	0	0
394374	0	0
394375	0	0
394376	0	0
394377	0	0
394378	0	0
394379	0	0
394380	0	0
394381	0	0
394382	0	0
394383	0	0
394384	0	0
394385	0	0
394386	0	0
394387	0	0
394388	0	0
394389	0	0
394390	0	0
394391	0	0
394392	0	0
394393	0	0
394394	0	0
394395	0	0
394396	0	0
394397	0	0
394398	0	0
394399	0	0
394400	0	0
394401	0	0
394402	0	0
394403	0	0
394404	0	0
394405	0	0
394406	0	0
394407	0	0
394408	0	0
394409	0	0
394410	0	0
394411	0	0
394412	0	0
394413	0	0
394414	0	0
394415	0	0
394416	0	0
394417	0	0
394418	0	0
394419	0	0
394420	0	0
394421	0	0
394422	0	0
394423	0	0
394424	0	0
394425	0	0
394426	0	0
394427	0	0
394428	0	0
394429	0	0
394430	0	0
394431	0	0
394432	0	0
394433	0	0
394434	0	0
394435	0	0
394436	0	0
394437	0	0
394438	0	0
394439	0	0
394440	0	0
394441	0	0
394442	0	0
394443	0	0
394444	0	0
394445	0	0
394446	0	0
394447	0	0
394448	0	0
394449	0	0
394450	0	0
394451	0	0
394452	0	0
394453	0	0
394454	0	0
394455	0	0
394456	0	0
394457	0	0
394458	0	0
394459	0	0
394460	0	0
394461	0	0
394462	0	0
394463	0	0
394464	0	0
394465	0	0
394466	0	0
394467	0	0
394468	0	0
394469	0	0
394470	0	0
394471	0	0
394472	0	0
394473	0	0
394474	0	0
394475	0	0
394476	0	0
394477	0	0
394478	0	0
394479	0	0
394480	0	0
394481	0	0
394482	0	0
394483	0	0
394484	0	0
394485	0	0
394486	0	0
394487	0	0
394488	0	0
394489	0	0
394490	0	0
394491	0	0
394492	0	0
394493	0	0
394494	0	0
394495	0	0
394496	0	0
394497	0	0
394498	0	0
394499	0	0
394500	0	0
394501	0	0
394502	0	0
394503	0	0
394504	0	0
394505	0	0
394506	0	0
394507	0	0
394508	0	0
394509	0	0
394510	0	0
394511	0	0
394512	0	0
394513	0	0
394514	0	0
394515	0	0
394516	0	0
394517	0	0
394518	0	0
394519	0	0
394520	0	0
394521	0	0
394522	0	0
394523	0	0
394524	0	0
394525	0	0
394526	0	0
394527	0	0
394528	0	0
394529	0	0
394530	0	0
394531	0	0
394532	0	0
394533	0	0
394534	0	0
394535	0	0
394536	0	0
394537	0	0
394538	0	0
394539	0	0
394540	0	0
394541	0	0
394542	0	0
394543	0	0
394544	0	0
394545	0	0
394546	0	0
394547	0	0
394548	0	0
394549	0	0
394550	0	0
394551	0	0
394552	0	0
394553	0	0
394554	0	0
394555	0	0
394556	0	0
394557	0	0
394558	0	0
394559	0	0
394560	0	0
394561	0	0
394562	0	0
394563	0	0
394564	0	0
394565	0	0
394566	0	0
394567	0	0
394568	0	0
394569	0	0
394570	0	0
394571	0	0
394572	0	0
394573	0	0
394574	0	0
394575	0	0
394576	0	0
394577	0	0
394578	0	0
394579	0	0
394580	0	0
394581	0	0
394582	0	0
394583	0	0
394584	0	0
394585	0	0
394586	0	0
394587	0	0
394588	0	0
394589	0	0
394590	0	0
394591	0	0
394592	0	0
394593	0	0
394594	0	0
394595	0	0
394596	0	0
394597	0	0
394598	0	0
394599	0	0
394600	0	0
394601	0	0
394602	0	0
394603	0	0
394604	0	0
394605	0	0
394606	0	0
394607	0	0
394608	0	0
394609	0	0
394610	0	0
394611	0	0
394612	0	0
394613	0	0
394614	0	0
394615	0	0
394616	0	0
394617	0	0
394618	0	0
394619	0	0
394620	0	0
394621	0	0
394622	0	0
394623	0	0
394624	0	0
394625	0	0
394626	0	0
394627	0	0
394628	0	0
394629	0	0
394630	0	0
394631	0	0
394632	0	0
394633	0	0
394634	0	0
394635	0	0
394636	0	0
394637	0	0
394638	0	0
394639	0	0
394640	0	0
394641	0	0
394642	0	0
394643	0	0
394644	0	0
394645	0	0
394646	0	0
394647	0	0
394648	0	0
394649	0	0
394650	0	0
394651	0	0
394652	0	0
394653	0	0
394654	0	0
394655	0	0
394656	0	0
394657	0	0
394658	0	0
394659	0	0
394660	0	0
394661	0	0
394662	0	0
394663	0	0
394664	0	0
394665	0	0
394666	0	0
394667	0	0
394668	0	0
394669	0	0
394670	0	0
394671	0	0
394672	0	0
394673	0	0
394674	0	0
394675	0	0
394676	0	0
394677	0	0
394678	0	0
394679	0	0
394680	0	0
394681	0	0
394682	0	0
394683	0	0
394684	0	0
394685	0	0
394686	0	0
394687	0	0
394688	0	0
394689	0	0
394690	0	0
394691	0	0
394692	0	0
394693	0	0
394694	0	0
394695	0	0
394696	0	0
394697	0	0
394698	0	0
394699	0	0
394700	0	0
394701	0	0
394702	0	0
394703	0	0
394704	0	0
394705	0	0
394706	0	0
394707	0	0
394708	0	0
394709	0	0
394710	0	0
394711	0	0
394712	0	0
394713	0	0
394714	0	0
394715	0	0
394716	0	0
394717	0	0
394718	0	0
394719	0	0
394720	0	0
394721	0	0
394722	0	0
394723	0	0
394724	0	0
394725	0	0
394726	0	0
394727	0	0
394728	0	0
394729	0	0
394730	0	0
394731	0	0
394732	0	0
394733	0	0
394734	0	0
394735	0	0
394736	0	0
394737	0	0
394738	0	0
394739	0	0
394740	0	0
394741	0	0
394742	0	0
394743	0	0
394744	0	0
394745	0	0
394746	0	0
394747	0	0
394748	0	0
394749	0	0
394750	0	0
394751	0	0
394752	0	0
394753	0	0
394754	0	0
394755	0	0
394756	0	0
394757	0	0
394758	0	0
394759	0	0
394760	0	0
394761	0	0
394762	0	0
394763	0	0
394764	0	0
394765	0	0
394766	0	0
394767	0	0
394768	0	0
394769	0	0
394770	0	0
394771	0	0
394772	0	0
394773	0	0
394774	0	0
394775	0	0
394776	0	0
394777	0	0
394778	0	0
394779	0	0
394780	0	0
394781	0	0
394782	0	0
394783	0	0
394784	0	0
394785	0	0
394786	0	0
394787	0	0
394788	0	0
394789	0	0
394790	0	0
394791	0	0
394792	0	0
394793	0	0
394794	0	0
394795	0	0
394796	0	0
394797	0	0
394798	0	0
394799	0	0
394800	0	0
394801	0	0
394802	0	0
394803	0	0
394804	0	0
394805	0	0
394806	0	0
394807	0	0
394808	0	0
394809	0	0
394810	0	0
394811	0	0
394812	0	0
394813	0	0
394814	0	0
394815	0	0
394816	0	0
394817	0	0
394818	0	0
394819	0	0
394820	0	0
394821	0	0
394822	0	0
394823	0	0
394824	0	0
394825	0	0
394826	0	0
394827	0	0
394828	0	0
394829	0	0
394830	0	0
394831	0	0
394832	0	0
394833	0	0
394834	0	0
394835	0	0
394836	0	0
394837	0	0
394838	0	0
394839	0	0
394840	0	0
394841	0	0
394842	0	0
394843	0	0
394844	0	0
394845	0	0
394846	0	0
394847	0	0
394848	0	0
394849	0	0
394850	0	0
394851	0	0
394852	0	0
394853	0	0
394854	0	0
394855	0	0
394856	0	0
394857	0	0
394858	0	0
394859	0	0
394860	0	0
394861	0	0
394862	0	0
394863	0	0
394864	0	0
394865	0	0
394866	0	0
394867	0	0
394868	0	0
394869	0	0
394870	0	0
394871	0	0
394872	0	0
394873	0	0
394874	0	0
394875	0	0
394876	0	0
394877	0	0
394878	0	0
394879	0	0
394880	0	0
394881	0	0
394882	0	0
394883	0	0
394884	0	0
394885	0	0
394886	0	0
394887	0	0
394888	0	0
394889	0	0
394890	0	0
394891	0	0
394892	0	0
394893	0	0
394894	0	0
394895	0	0
394896	0	0
394897	0	0
394898	0	0
394899	0	0
394900	0	0
394901	0	0
394902	0	0
394903	0	0
394904	0	0
394905	0	0
394906	0	0
394907	0	0
394908	0	0
394909	0	0
394910	0	0
394911	0	0
394912	0	0
394913	0	0
394914	0	0
394915	0	0
394916	0	0
394917	0	0
394918	0	0
394919	0	0
394920	0	0
394921	0	0
394922	0	0
394923	0	0
394924	0	0
394925	0	0
394926	0	0
394927	0	0
394928	0	0
394929	0	0
394930	0	0
394931	0	0
394932	0	0
394933	0	0
394934	0	0
394935	0	0
394936	0	0
394937	0	0
394938	0	0
394939	0	0
394940	0	0
394941	0	0
394942	0	0
394943	0	0
394944	0	0
394945	0	0
394946	0	0
394947	0	0
394948	0	0
394949	0	0
394950	0	0
394951	0	0
394952	0	0
394953	0	0
394954	0	0
394955	0	0
394956	0	0
394957	0	0
394958	0	0
394959	0	0
394960	0	0
394961	0	0
394962	0	0
394963	0	0
394964	0	0
394965	0	0
394966	0	0
394967	0	0
394968	0	0
394969	0	0
394970	0	0
394971	0	0
394972	0	0
394973	0	0
394974	0	0
394975	0	0
394976	0	0
394977	0	0
394978	0	0
394979	0	0
394980	0	0
394981	0	0
394982	0	0
394983	0	0
394984	0	0
394985	0	0
394986	0	0
394987	0	0
394988	0	0
394989	0	0
394990	0	0
394991	0	0
394992	0	0
394993	0	0
394994	0	0
394995	0	0
394996	0	0
394997	0	0
394998	0	0
394999	0	0
395000	0	0
395001	0	0
395002	0	0
395003	0	0
395004	0	0
395005	0	0
395006	0	0
395007	0	0
395008	0	0
395009	0	0
395010	0	0
395011	0	0
395012	0	0
395013	0	0
395014	0	0
395015	0	0
395016	0	0
395017	0	0
395018	0	0
395019	0	0
395020	0	0
395021	0	0
395022	0	0
395023	0	0
395024	0	0
395025	0	0
395026	0	0
395027	0	0
395028	0	0
395029	0	0
395030	0	0
395031	0	0
395032	0	0
395033	0	0
395034	0	0
395035	0	0
395036	0	0
395037	0	0
395038	0	0
395039	0	0
395040	0	0
395041	0	0
395042	0	0
395043	0	0
395044	0	0
395045	0	0
395046	0	0
395047	0	0
395048	0	0
395049	0	0
395050	0	0
395051	0	0
395052	0	0
395053	0	0
395054	0	0
395055	0	0
395056	0	0
395057	0	0
395058	0	0
395059	0	0
395060	0	0
395061	0	0
395062	0	0
395063	0	0
395064	0	0
395065	0	0
395066	0	0
395067	0	0
395068	0	0
395069	0	0
395070	0	0
395071	0	0
395072	0	0
395073	0	0
395074	0	0
395075	0	0
395076	0	0
395077	0	0
395078	0	0
395079	0	0
395080	0	0
395081	0	0
395082	0	0
395083	0	0
395084	0	0
395085	0	0
395086	0	0
395087	0	0
395088	0	0
395089	0	0
395090	0	0
395091	0	0
395092	0	0
395093	0	0
395094	0	0
395095	0	0
395096	0	0
395097	0	0
395098	0	0
395099	0	0
395100	0	0
395101	0	0
395102	0	0
395103	0	0
395104	0	0
395105	0	0
395106	0	0
395107	0	0
395108	0	0
395109	0	0
395110	0	0
395111	0	0
395112	0	0
395113	0	0
395114	0	0
395115	0	0
395116	0	0
395117	0	0
395118	0	0
395119	0	0
395120	0	0
395121	0	0
395122	0	0
395123	0	0
395124	0	0
395125	0	0
395126	0	0
395127	0	0
395128	0	0
395129	0	0
395130	0	0
395131	0	0
395132	0	0
395133	0	0
395134	0	0
395135	0	0
395136	0	0
395137	0	0
395138	0	0
395139	0	0
395140	0	0
395141	0	0
395142	0	0
395143	0	0
395144	0	0
395145	0	0
395146	0	0
395147	0	0
395148	0	0
395149	0	0
395150	0	0
395151	0	0
395152	0	0
395153	0	0
395154	0	0
395155	0	0
395156	0	0
395157	0	0
395158	0	0
395159	0	0
395160	0	0
395161	0	0
395162	0	0
395163	0	0
395164	0	0
395165	0	0
395166	0	0
395167	0	0
395168	0	0
395169	0	0
395170	0	0
395171	0	0
395172	0	0
395173	0	0
395174	0	0
395175	0	0
395176	0	0
395177	0	0
395178	0	0
395179	0	0
395180	0	0
395181	0	0
395182	0	0
395183	0	0
395184	0	0
395185	0	0
395186	0	0
395187	0	0
395188	0	0
395189	0	0
395190	0	0
395191	0	0
395192	0	0
395193	0	0
395194	0	0
395195	0	0
395196	0	0
395197	0	0
395198	0	0
395199	0	0
395200	0	0
395201	0	0
395202	0	0
395203	0	0
395204	0	0
395205	0	0
395206	0	0
395207	0	0
395208	0	0
395209	0	0
395210	0	0
395211	0	0
395212	0	0
395213	0	0
395214	0	0
395215	0	0
395216	0	0
395217	0	0
395218	0	0
395219	0	0
395220	0	0
395221	0	0
395222	0	0
395223	0	0
395224	0	0
395225	0	0
395226	0	0
395227	0	0
395228	0	0
395229	0	0
395230	0	0
395231	0	0
395232	0	0
395233	0	0
395234	0	0
395235	0	0
395236	0	0
395237	0	0
395238	0	0
395239	0	0
395240	0	0
395241	0	0
395242	0	0
395243	0	0
395244	0	0
395245	0	0
395246	0	0
395247	0	0
395248	0	0
395249	0	0
395250	0	0
395251	0	0
395252	0	0
395253	0	0
395254	0	0
395255	0	0
395256	0	0
395257	0	0
395258	0	0
395259	0	0
395260	0	0
395261	0	0
395262	0	0
395263	0	0
395264	0	0
395265	0	0
395266	0	0
395267	0	0
395268	0	0
395269	0	0
395270	0	0
395271	0	0
395272	0	0
395273	0	0
395274	0	0
395275	0	0
395276	0	0
395277	0	0
395278	0	0
395279	0	0
395280	0	0
395281	0	0
395282	0	0
395283	0	0
395284	0	0
395285	0	0
395286	0	0
395287	0	0
395288	0	0
395289	0	0
395290	0	0
395291	0	0
395292	0	0
395293	0	0
395294	0	0
395295	0	0
395296	0	0
395297	0	0
395298	0	0
395299	0	0
395300	0	0
395301	0	0
395302	0	0
395303	0	0
395304	0	0
395305	0	0
395306	0	0
395307	0	0
395308	0	0
395309	0	0
395310	0	0
395311	0	0
395312	0	0
395313	0	0
395314	0	0
395315	0	0
395316	0	0
395317	0	0
395318	0	0
395319	0	0
395320	0	0
395321	0	0
395322	0	0
395323	0	0
395324	0	0
395325	0	0
395326	0	0
395327	0	0
395328	0	0
395329	0	0
395330	0	0
395331	0	0
395332	0	0
395333	0	0
395334	0	0
395335	0	0
395336	0	0
395337	0	0
395338	0	0
395339	0	0
395340	0	0
395341	0	0
395342	0	0
395343	0	0
395344	0	0
395345	0	0
395346	0	0
395347	0	0
395348	0	0
395349	0	0
395350	0	0
395351	0	0
395352	0	0
395353	0	0
395354	0	0
395355	0	0
395356	0	0
395357	0	0
395358	0	0
395359	0	0
395360	0	0
395361	0	0
395362	0	0
395363	0	0
395364	0	0
395365	0	0
395366	0	0
395367	0	0
395368	0	0
395369	0	0
395370	0	0
395371	0	0
395372	0	0
395373	0	0
395374	0	0
395375	0	0
395376	0	0
395377	0	0
395378	0	0
395379	0	0
395380	0	0
395381	0	0
395382	0	0
395383	0	0
395384	0	0
395385	0	0
395386	0	0
395387	0	0
395388	0	0
395389	0	0
395390	0	0
395391	0	0
395392	0	0
395393	0	0
395394	0	0
395395	0	0
395396	0	0
395397	0	0
395398	0	0
395399	0	0
395400	0	0
395401	0	0
395402	0	0
395403	0	0
395404	0	0
395405	0	0
395406	0	0
395407	0	0
395408	0	0
395409	0	0
395410	0	0
395411	0	0
395412	0	0
395413	0	0
395414	0	0
395415	0	0
395416	0	0
395417	0	0
395418	0	0
395419	0	0
395420	0	0
395421	0	0
395422	0	0
395423	0	0
395424	0	0
395425	0	0
395426	0	0
395427	0	0
395428	0	0
395429	0	0
395430	0	0
395431	0	0
395432	0	0
395433	0	0
395434	0	0
395435	0	0
395436	0	0
395437	0	0
395438	0	0
395439	0	0
395440	0	0
395441	0	0
395442	0	0
395443	0	0
395444	0	0
395445	0	0
395446	0	0
395447	0	0
395448	0	0
395449	0	0
395450	0	0
395451	0	0
395452	0	0
395453	0	0
395454	0	0
395455	0	0
395456	0	0
395457	0	0
395458	0	0
395459	0	0
395460	0	0
395461	0	0
395462	0	0
395463	0	0
395464	0	0
395465	0	0
395466	0	0
395467	0	0
395468	0	0
395469	0	0
395470	0	0
395471	0	0
395472	0	0
395473	0	0
395474	0	0
395475	0	0
395476	0	0
395477	0	0
395478	0	0
395479	0	0
395480	0	0
395481	0	0
395482	0	0
395483	0	0
395484	0	0
395485	0	0
395486	0	0
395487	0	0
395488	0	0
395489	0	0
395490	0	0
395491	0	0
395492	0	0
395493	0	0
395494	0	0
395495	0	0
395496	0	0
395497	0	0
395498	0	0
395499	0	0
395500	0	0
395501	0	0
395502	0	0
395503	0	0
395504	0	0
395505	0	0
395506	0	0
395507	0	0
395508	0	0
395509	0	0
395510	0	0
395511	0	0
395512	0	0
395513	0	0
395514	0	0
395515	0	0
395516	0	0
395517	0	0
395518	0	0
395519	0	0
395520	0	0
395521	0	0
395522	0	0
395523	0	0
395524	0	0
395525	0	0
395526	0	0
395527	0	0
395528	0	0
395529	0	0
395530	0	0
395531	0	0
395532	0	0
395533	0	0
395534	0	0
395535	0	0
395536	0	0
395537	0	0
395538	0	0
395539	0	0
395540	0	0
395541	0	0
395542	0	0
395543	0	0
395544	0	0
395545	0	0
395546	0	0
395547	0	0
395548	0	0
395549	0	0
395550	0	0
395551	0	0
395552	0	0
395553	0	0
395554	0	0
395555	0	0
395556	0	0
395557	0	0
395558	0	0
395559	0	0
395560	0	0
395561	0	0
395562	0	0
395563	0	0
395564	0	0
395565	0	0
395566	0	0
395567	0	0
395568	0	0
395569	0	0
395570	0	0
395571	0	0
395572	0	0
395573	0	0
395574	0	0
395575	0	0
395576	0	0
395577	0	0
395578	0	0
395579	0	0
395580	0	0
395581	0	0
395582	0	0
395583	0	0
395584	0	0
395585	0	0
395586	0	0
395587	0	0
395588	0	0
395589	0	0
395590	0	0
395591	0	0
395592	0	0
395593	0	0
395594	0	0
395595	0	0
395596	0	0
395597	0	0
395598	0	0
395599	0	0
395600	0	0
395601	0	0
395602	0	0
395603	0	0
395604	0	0
395605	0	0
395606	0	0
395607	0	0
395608	0	0
395609	0	0
395610	0	0
395611	0	0
395612	0	0
395613	0	0
395614	0	0
395615	0	0
395616	0	0
395617	0	0
395618	0	0
395619	0	0
395620	0	0
395621	0	0
395622	0	0
395623	0	0
395624	0	0
395625	0	0
395626	0	0
395627	0	0
395628	0	0
395629	0	0
395630	0	0
395631	0	0
395632	0	0
395633	0	0
395634	0	0
395635	0	0
395636	0	0
395637	0	0
395638	0	0
395639	0	0
395640	0	0
395641	0	0
395642	0	0
395643	0	0
395644	0	0
395645	0	0
395646	0	0
395647	0	0
395648	0	0
395649	0	0
395650	0	0
395651	0	0
395652	0	0
395653	0	0
395654	0	0
395655	0	0
395656	0	0
395657	0	0
395658	0	0
395659	0	0
395660	0	0
395661	0	0
395662	0	0
395663	0	0
395664	0	0
395665	0	0
395666	0	0
395667	0	0
395668	0	0
395669	0	0
395670	0	0
395671	0	0
395672	0	0
395673	0	0
395674	0	0
395675	0	0
395676	0	0
395677	0	0
395678	0	0
395679	0	0
395680	0	0
395681	0	0
395682	0	0
395683	0	0
395684	0	0
395685	0	0
395686	0	0
395687	0	0
395688	0	0
395689	0	0
395690	0	0
395691	0	0
395692	0	0
395693	0	0
395694	0	0
395695	0	0
395696	0	0
395697	0	0
395698	0	0
395699	0	0
395700	0	0
395701	0	0
395702	0	0
395703	0	0
395704	0	0
395705	0	0
395706	0	0
395707	0	0
395708	0	0
395709	0	0
395710	0	0
395711	0	0
395712	0	0
395713	0	0
395714	0	0
395715	0	0
395716	0	0
395717	0	0
395718	0	0
395719	0	0
395720	0	0
395721	0	0
395722	0	0
395723	0	0
395724	0	0
395725	0	0
395726	0	0
395727	0	0
395728	0	0
395729	0	0
395730	0	0
395731	0	0
395732	0	0
395733	0	0
395734	0	0
395735	0	0
395736	0	0
395737	0	0
395738	0	0
395739	0	0
395740	0	0
395741	0	0
395742	0	0
395743	0	0
395744	0	0
395745	0	0
395746	0	0
395747	0	0
395748	0	0
395749	0	0
395750	0	0
395751	0	0
395752	0	0
395753	0	0
395754	0	0
395755	0	0
395756	0	0
395757	0	0
395758	0	0
395759	0	0
395760	0	0
395761	0	0
395762	0	0
395763	0	0
395764	0	0
395765	0	0
395766	0	0
395767	0	0
395768	0	0
395769	0	0
395770	0	0
395771	0	0
395772	0	0
395773	0	0
395774	0	0
395775	0	0
395776	0	0
395777	0	0
395778	0	0
395779	0	0
395780	0	0
395781	0	0
395782	0	0
395783	0	0
395784	0	0
395785	0	0
395786	0	0
395787	0	0
395788	0	0
395789	0	0
395790	0	0
395791	0	0
395792	0	0
395793	0	0
395794	0	0
395795	0	0
395796	0	0
395797	0	0
395798	0	0
395799	0	0
395800	0	0
395801	0	0
395802	0	0
395803	0	0
395804	0	0
395805	0	0
395806	0	0
395807	0	0
395808	0	0
395809	0	0
395810	0	0
395811	0	0
395812	0	0
395813	0	0
395814	0	0
395815	0	0
395816	0	0
395817	0	0
395818	0	0
395819	0	0
395820	0	0
395821	0	0
395822	0	0
395823	0	0
395824	0	0
395825	0	0
395826	0	0
395827	0	0
395828	0	0
395829	0	0
395830	0	0
395831	0	0
