CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	out_0.0	in_0.0	
3256	101.000	-202.000	303.000	-4.685	0	0	
3257	101.000	-202.000	303.000	-4.796	0	0	
3258	101.000	-202.000	303.000	-4.908	0	0	
3259	101.000	-202.000	303.000	-5.023	0	0	
3260	101.000	-202.000	303.000	-5.138	0	0	
3261	101.000	-202.000	303.000	-5.256	0	0	
3262	101.000	-202.000	303.000	-5.376	0	0	
3263	101.000	-202.000	303.000	-5.497	0	0	
3264	101.000	-202.000	303.000	-5.620	0	0	
3265	101.000	-202.000	303.000	-5.745	0	0	
3266	101.000	-202.000	303.000	-5.871	0	0	
3267	101.000	-202.000	303.000	-6.000	0	0	
3268	101.000	-202.000	303.000	-6.130	0	0	
3269	101.000	-202.000	303.000	-6.263	0	0	
3270	101.000	-202.000	303.000	-6.397	0	0	
3271	101.000	-202.000	303.000	-6.533	0	0	
3272	101.000	-202.000	303.000	-6.671	0	0	
3273	101.000	-202.000	303.000	-6.811	0	0	
3274	101.000	-202.000	303.000	-6.953	0	0	
3275	101.000	-202.000	303.000	-7.097	0	0	
3276	101.000	-202.000	303.000	-7.243	0	0	
3277	101.000	-202.000	303.000	-7.390	0	0	
3278	101.000	-202.000	303.000	-7.540	0	0	
3279	101.000	-202.000	303.000	-7.692	0	0	
3280	101.000	-202.000	303.000	-7.846	0	0	
3281	101.000	-202.000	303.000	-8.002	0	0	
3282	101.000	-202.000	303.000	-8.160	0	0	
3283	101.000	-202.000	303.000	-8.320	0	0	
3284	101.000	-202.000	303.000	-8.482	0	0	
3285	101.000	-202.000	303.000	-8.646	0	0	
3286	101.000	-202.000	303.000	-8.812	0	0	
3287	101.000	-202.000	303.000	-8.981	0	0	
3288	101.000	-202.000	303.000	-9.151	0	0	
3289	101.000	-202.000	303.000	-9.324	0	0	
3290	101.000	-202.000	303.000	-9.498	0	0	
3291	101.000	-202.000	303.000	-9.675	0	0	
3292	101.000	-202.000	303.000	-9.855	0	0	
3293	101.000	-202.000	303.000	-10.036	0	0	
3294	101.000	-202.000	303.000	-10.220	0	0	
3295	101.000	-202.000	303.000	-10.405	0	0	
3296	101.000	-202.000	303.000	-10.593	0	0	
3297	101.000	-202.000	303.000	-10.784	0	0	
3298	101.000	-202.000	303.000	-10.976	0	0	
3299	101.000	-202.000	303.000	-11.171	0	0	
3300	101.000	-202.000	303.000	-11.368	0	0	
3301	101.000	-202.000	303.000	-11.568	0	0	
3302	101.000	-202.000	303.000	-11.769	0	0	
3303	101.000	-202.000	303.000	-11.974	0	0	
3304	101.000	-202.000	303.000	-12.180	0	0	
3305	101.000	-202.000	303.000	-12.389	0	0	
3306	101.000	-202.000	303.000	-12.600	0	0	
3307	101.000	-202.000	303.000	-12.814	0	0	
3308	101.000	-202.000	303.000	-13.029	0	0	
3309	101.000	-202.000	303.000	-13.248	0	0	
3310	101.000	-202.000	303.000	-13.469	0	0	
3311	101.000	-202.000	303.000	-13.692	0	0	
3312	101.000	-202.000	303.000	-13.918	0	0	
3313	101.000	-202.000	303.000	-14.146	0	0	
3314	101.000	-202.000	303.000	-14.376	0	0	
3315	101.000	-202.000	303.000	-14.609	0	0	
3316	101.000	-202.000	303.000	-14.845	0	0	
3317	101.000	-202.000	303.000	-15.083	0	0	
3318	101.000	-202.000	303.000	-15.324	0	0	
3319	101.000	-202.000	303.000	-15.567	0	0	
3320	101.000	-202.000	303.000	-15.813	0	0	
3321	101.000	-202.000	303.000	-16.061	0	0	
3322	101.000	-202.000	303.000	-16.312	0	0	
3323	101.000	-202.000	303.000	-16.566	0	0	
3324	101.000	-202.000	303.000	-16.822	0	0	
3325	101.000	-202.000	303.000	-17.081	0	0	
3326	101.000	-202.000	303.000	-17.342	0	0	
3327	101.000	-202.000	303.000	-17.606	0	0	
3328	101.000	-202.000	303.000	-17.873	0	0	
3329	101.000	-202.000	303.000	-18.143	0	0	
3330	101.000	-202.000	303.000	-18.415	0	0	
3331	101.000	-202.000	303.000	-18.689	0	0	
3332	101.000	-202.000	303.000	-18.967	0	0	
3333	101.000	-202.000	303.000	-19.247	0	0	
3334	101.000	-202.000	303.000	-19.530	0	0	
3335	101.000	-202.000	303.000	-19.816	0	0	
3336	101.000	-202.000	303.000	-20.105	0	0	
3337	101.000	-202.000	303.000	-20.396	0	0	
3338	101.000	-202.000	303.000	-20.690	0	0	
3339	101.000	-202.000	303.000	-20.987	0	0	
3340	101.000	-202.000	303.000	-21.287	0	0	
3341	101.000	-202.000	303.000	-21.590	0	0	
3342	101.000	-202.000	303.000	-21.895	0	0	
3343	101.000	-202.000	303.000	-22.204	0	0	
3344	101.000	-202.000	303.000	-22.515	0	0	
3345	101.000	-202.000	303.000	-22.829	0	0	
3346	101.000	-202.000	303.000	-23.146	0	0	
3347	101.000	-202.000	303.000	-23.466	0	0	
3348	101.000	-202.000	303.000	-23.789	0	0	
3349	101.000	-202.000	303.000	-24.115	0	0	
3350	101.000	-202.000	303.000	-24.444	0	0	
3351	101.000	-202.000	303.000	-24.776	0	0	
3352	101.000	-202.000	303.000	-25.110	0	0	
3353	101.000	-202.000	303.000	-25.448	0	0	
3354	101.000	-202.000	303.000	-25.789	0	0	
3355	101.000	-202.000	303.000	-26.133	0	0	
3356	101.000	-202.000	303.000	-26.480	0	0	
3357	101.000	-202.000	303.000	-26.830	0	0	
3358	101.000	-202.000	303.000	-27.183	0	0	
3359	101.000	-202.000	303.000	-27.539	0	0	
3360	101.000	-202.000	303.000	-27.898	0	0	
3361	101.000	-202.000	303.000	-28.260	0	0	
3362	101.000	-202.000	303.000	-28.626	0	0	
3363	101.000	-202.000	303.000	-28.994	0	0	
3364	101.000	-202.000	303.000	-29.366	0	0	
3365	101.000	-202.000	303.000	-29.741	0	0	
3366	101.000	-202.000	303.000	-30.119	0	0	
3367	101.000	-202.000	303.000	-30.500	0	0	
3368	101.000	-202.000	303.000	-30.885	0	0	
3369	101.000	-202.000	303.000	-31.272	0	0	
3370	101.000	-202.000	303.000	-31.663	0	0	
3371	101.000	-202.000	303.000	-32.057	0	0	
3372	101.000	-202.000	303.000	-32.455	0	0	
3373	101.000	-202.000	303.000	-32.855	0	0	
3374	101.000	-202.000	303.000	-33.259	0	0	
3375	101.000	-202.000	303.000	-33.667	0	0	
3376	101.000	-202.000	303.000	-34.077	0	0	
3377	101.000	-202.000	303.000	-34.491	0	0	
3378	101.000	-202.000	303.000	-34.908	0	0	
3379	101.000	-202.000	303.000	-35.329	0	0	
3380	101.000	-202.000	303.000	-35.752	0	0	
3381	101.000	-202.000	303.000	-36.179	0	0	
3382	101.000	-202.000	303.000	-36.609	0	0	
3383	101.000	-202.000	303.000	-37.043	0	0	
3384	101.000	-202.000	303.000	-37.479	0	0	
3385	101.000	-202.000	303.000	-37.919	0	0	
3386	101.000	-202.000	303.000	-38.362	0	0	
3387	101.000	-202.000	303.000	-38.808	0	0	
3388	101.000	-202.000	303.000	-39.257	0	0	
3389	101.000	-202.000	303.000	-39.710	0	0	
3390	101.000	-202.000	303.000	-40.165	0	0	
3391	101.000	-202.000	303.000	-40.624	0	0	
3392	101.000	-202.000	303.000	-41.086	0	0	
3393	101.000	-202.000	303.000	-41.550	0	0	
3394	101.000	-202.000	303.000	-42.018	0	0	
3395	101.000	-202.000	303.000	-42.489	0	0	
3396	101.000	-202.000	303.000	-42.963	0	0	
3397	101.000	-202.000	303.000	-43.440	0	0	
3398	101.000	-202.000	303.000	-43.920	0	0	
3399	101.000	-202.000	303.000	-44.403	0	0	
3400	101.000	-202.000	303.000	-44.889	0	0	
3401	101.000	-202.000	303.000	-45.378	0	0	
3402	101.000	-202.000	303.000	-45.870	0	0	
3403	101.000	-202.000	303.000	-46.365	0	0	
3404	101.000	-202.000	303.000	-46.863	0	0	
3405	101.000	-202.000	303.000	-47.363	0	0	
3406	101.000	-202.000	303.000	-47.867	0	0	
3407	101.000	-202.000	303.000	-48.374	0	0	
3408	101.000	-202.000	303.000	-48.883	0	0	
3409	101.000	-202.000	303.000	-49.395	0	0	
3410	101.000	-202.000	303.000	-49.911	0	0	
3411	101.000	-202.000	303.000	-50.429	0	0	
3412	101.000	-202.000	303.000	-50.949	0	0	
3413	101.000	-202.000	303.000	-51.473	0	0	
3414	101.000	-202.000	303.000	-52.000	0	0	
3415	101.000	-202.000	303.000	-52.529	0	0	
3416	101.000	-202.000	303.000	-53.061	0	0	
3417	101.000	-202.000	303.000	-53.596	0	0	
3418	101.000	-202.000	303.000	-54.133	0	0	
3419	101.000	-202.000	303.000	-54.673	0	0	
3420	101.000	-202.000	303.000	-55.216	0	0	
3421	101.000	-202.000	303.000	-55.762	0	0	
3422	101.000	-202.000	303.000	-56.310	0	0	
3423	101.000	-202.000	303.000	-56.861	0	0	
3424	101.000	-202.000	303.000	-57.415	0	0	
3425	101.000	-202.000	303.000	-57.971	0	0	
3426	101.000	-202.000	303.000	-58.530	0	0	
3427	101.000	-202.000	303.000	-59.092	0	0	
3428	101.000	-202.000	303.000	-59.656	0	0	
3429	101.000	-202.000	303.000	-60.223	0	0	
3430	101.000	-202.000	303.000	-60.793	0	0	
3431	101.000	-202.000	303.000	-61.365	0	0	
3432	101.000	-202.000	303.000	-61.939	0	0	
3433	101.000	-202.000	303.000	-62.516	0	0	
3434	101.000	-202.000	303.000	-63.096	0	0	
3435	101.000	-202.000	303.000	-63.678	0	0	
3436	101.000	-202.000	303.000	-64.263	0	0	
3437	101.000	-202.000	303.000	-64.850	0	0	
3438	101.000	-202.000	303.000	-65.440	0	0	
3439	101.000	-202.000	303.000	-66.032	0	0	
3440	101.000	-202.000	303.000	-66.627	0	0	
3441	101.000	-202.000	303.000	-67.224	0	0	
3442	101.000	-202.000	303.000	-67.823	0	0	
3443	101.000	-202.000	303.000	-68.425	0	0	
3444	101.000	-202.000	303.000	-69.029	0	0	
3445	101.000	-202.000	303.000	-69.636	0	0	
3446	101.000	-202.000	303.000	-70.245	0	0	
3447	101.000	-202.000	303.000	-70.856	0	0	
3448	101.000	-202.000	303.000	-71.470	0	0	
3449	101.000	-202.000	303.000	-72.086	0	0	
3450	101.000	-202.000	303.000	-72.704	0	0	
3451	101.000	-202.000	303.000	-73.325	0	0	
3452	101.000	-202.000	303.000	-73.948	0	0	
3453	101.000	-202.000	303.000	-74.573	0	0	
3454	101.000	-202.000	303.000	-75.201	0	0	
3455	101.000	-202.000	303.000	-75.830	0	0	
3456	101.000	-202.000	303.000	-76.463	0	0	
3457	101.000	-202.000	303.000	-77.097	0	0	
3458	101.000	-202.000	303.000	-77.733	0	0	
3459	101.000	-202.000	303.000	-78.372	0	0	
3460	101.000	-202.000	303.000	-79.013	0	0	
3461	101.000	-202.000	303.000	-79.656	0	0	
3462	101.000	-202.000	303.000	-80.301	0	0	
3463	101.000	-202.000	303.000	-80.948	0	0	
3464	101.000	-202.000	303.000	-81.598	0	0	
3465	101.000	-202.000	303.000	-82.249	0	0	
3466	101.000	-202.000	303.000	-82.903	0	0	
3467	101.000	-202.000	303.000	-83.559	0	0	
3468	101.000	-202.000	303.000	-84.216	0	0	
3469	101.000	-202.000	303.000	-84.876	0	0	
3470	101.000	-202.000	303.000	-85.538	0	0	
3471	101.000	-202.000	303.000	-86.202	0	0	
3472	101.000	-202.000	303.000	-86.868	0	0	
3473	101.000	-202.000	303.000	-87.536	0	0	
3474	101.000	-202.000	303.000	-88.206	0	0	
3475	101.000	-202.000	303.000	-88.878	0	0	
3476	101.000	-202.000	303.000	-89.552	0	0	
3477	101.000	-202.000	303.000	-90.228	0	0	
3478	101.000	-202.000	303.000	-90.906	0	0	
3479	101.000	-202.000	303.000	-91.586	0	0	
3480	101.000	-202.000	303.000	-92.267	0	0	
3481	101.000	-202.000	303.000	-92.951	0	0	
3482	101.000	-202.000	303.000	-93.637	0	0	
3483	101.000	-202.000	303.000	-94.324	0	0	
3484	101.000	-202.000	303.000	-95.013	0	0	
3485	101.000	-202.000	303.000	-95.704	0	0	
3486	101.000	-202.000	303.000	-96.397	0	0	
3487	101.000	-202.000	303.000	-97.092	0	0	
3488	101.000	-202.000	303.000	-97.789	0	0	
3489	101.000	-202.000	303.000	-98.487	0	0	
3490	101.000	-202.000	303.000	-99.187	0	0	
3491	101.000	-202.000	303.000	-99.889	0	0	
3492	101.000	-202.000	303.000	-100.593	0	0	
3493	101.000	-202.000	303.000	-101.298	0	0	
3494	101.000	-202.000	303.000	-102.005	0	0	
3495	101.000	-202.000	303.000	-102.714	0	0	
3496	101.000	-202.000	303.000	-103.425	0	0	
3497	101.000	-202.000	303.000	-104.137	0	0	
3498	101.000	-202.000	303.000	-104.851	0	0	
3499	101.000	-202.000	303.000	-105.566	0	0	
3500	101.000	-202.000	303.000	-106.284	0	0	
3501	101.000	-202.000	303.000	-107.002	0	0	
3502	101.000	-202.000	303.000	-107.723	0	0	
3503	101.000	-202.000	303.000	-108.445	0	0	
3504	101.000	-202.000	303.000	-109.169	0	0	
3505	101.000	-202.000	303.000	-109.894	0	0	
3506	101.000	-202.000	303.000	-110.621	0	0	
3507	101.000	-202.000	303.000	-111.349	0	0	
3508	101.000	-202.000	303.000	-112.079	0	0	
3509	101.000	-202.000	303.000	-112.811	0	0	
3510	101.000	-202.000	303.000	-113.544	0	0	
3511	101.000	-202.000	303.000	-114.278	0	0	
3512	101.000	-202.000	303.000	-115.014	0	0	
3513	101.000	-202.000	303.000	-115.752	0	0	
3514	101.000	-202.000	303.000	-116.490	0	0	
3515	101.000	-202.000	303.000	-117.231	0	0	
3516	101.000	-202.000	303.000	-117.973	0	0	
3517	101.000	-202.000	303.000	-118.716	0	0	
3518	101.000	-202.000	303.000	-119.460	0	0	
3519	101.000	-202.000	303.000	-120.206	0	0	
3520	101.000	-202.000	303.000	-120.954	0	0	
3521	101.000	-202.000	303.000	-121.703	0	0	
3522	101.000	-202.000	303.000	-122.453	0	0	
3523	101.000	-202.000	303.000	-123.204	0	0	
3524	101.000	-202.000	303.000	-123.957	0	0	
3525	101.000	-202.000	303.000	-124.711	0	0	
3526	101.000	-202.000	303.000	-125.466	0	0	
3527	101.000	-202.000	303.000	-126.223	0	0	
3528	101.000	-202.000	303.000	-126.981	0	0	
3529	101.000	-202.000	303.000	-127.740	0	0	
3530	101.000	-202.000	303.000	-128.501	0	0	
3531	101.000	-202.000	303.000	-129.263	0	0	
3532	101.000	-202.000	303.000	-130.025	0	0	
3533	101.000	-202.000	303.000	-130.790	0	0	
3534	101.000	-202.000	303.000	-131.555	0	0	
3535	101.000	-202.000	303.000	-132.321	0	0	
3536	101.000	-202.000	303.000	-133.089	0	0	
3537	101.000	-202.000	303.000	-133.858	0	0	
3538	101.000	-202.000	303.000	-134.628	0	0	
3539	101.000	-202.000	303.000	-135.399	0	0	
3540	101.000	-202.000	303.000	-136.171	0	0	
3541	101.000	-202.000	303.000	-136.944	0	0	
3542	101.000	-202.000	303.000	-137.719	0	0	
3543	101.000	-202.000	303.000	-138.494	0	0	
3544	101.000	-202.000	303.000	-139.271	0	0	
3545	101.000	-202.000	303.000	-140.048	0	0	
3546	101.000	-202.000	303.000	-140.827	0	0	
3547	101.000	-202.000	303.000	-141.606	0	0	
3548	101.000	-202.000	303.000	-142.387	0	0	
3549	101.000	-202.000	303.000	-143.169	0	0	
3550	101.000	-202.000	303.000	-143.951	0	0	
3551	101.000	-202.000	303.000	-144.735	0	0	
3552	101.000	-202.000	303.000	-145.519	0	0	
3553	101.000	-202.000	303.000	-146.305	0	0	
3554	101.000	-202.000	303.000	-147.091	0	0	
3555	101.000	-202.000	303.000	-147.878	0	0	
3556	101.000	-202.000	303.000	-148.667	0	0	
3557	101.000	-202.000	303.000	-149.456	0	0	
3558	101.000	-202.000	303.000	-150.246	0	0	
3559	101.000	-202.000	303.000	-151.036	0	0	
3560	101.000	-202.000	303.000	-151.828	0	0	
3561	101.000	-202.000	303.000	-152.620	0	0	
3562	101.000	-202.000	303.000	-153.414	0	0	
3563	101.000	-202.000	303.000	-154.208	0	0	
3564	101.000	-202.000	303.000	-155.003	0	0	
3565	101.000	-202.000	303.000	-155.798	0	0	
3566	101.000	-202.000	303.000	-156.595	0	0	
3567	101.000	-202.000	303.000	-157.392	0	0	
3568	101.000	-202.000	303.000	-158.190	0	0	
3569	101.000	-202.000	303.000	-158.988	0	0	
3570	101.000	-202.000	303.000	-159.788	0	0	
3571	101.000	-202.000	303.000	-160.588	0	0	
3572	101.000	-202.000	303.000	-161.389	0	0	
3573	101.000	-202.000	303.000	-162.190	0	0	
3574	101.000	-202.000	303.000	-162.992	0	0	
3575	101.000	-202.000	303.000	-163.795	0	0	
3576	101.000	-202.000	303.000	-164.598	0	0	
3577	101.000	-202.000	303.000	-165.402	0	0	
3578	101.000	-202.000	303.000	-166.207	0	0	
3579	101.000	-202.000	303.000	-167.012	0	0	
3580	101.000	-202.000	303.000	-167.817	0	0	
3581	101.000	-202.000	303.000	-168.624	0	0	
3582	101.000	-202.000	303.000	-169.430	0	0	
3583	101.000	-202.000	303.000	-170.238	0	0	
3584	101.000	-202.000	303.000	-171.046	0	0	
3585	101.000	-202.000	303.000	-171.854	0	0	
3586	101.000	-202.000	303.000	-172.663	0	0	
3587	101.000	-202.000	303.000	-173.472	0	0	
3588	101.000	-202.000	303.000	-174.282	0	0	
3589	101.000	-202.000	303.000	-175.092	0	0	
3590	101.000	-202.000	303.000	-175.903	0	0	
3591	101.000	-202.000	303.000	-176.714	0	0	
3592	101.000	-202.000	303.000	-177.526	0	0	
3593	101.000	-202.000	303.000	-178.338	0	0	
3594	101.000	-202.000	303.000	-179.150	0	0	
3595	101.000	-202.000	303.000	-179.963	0	0	
3596	101.000	-202.000	303.000	-180.776	0	0	
3597	101.000	-202.000	303.000	-181.590	0	0	
3598	101.000	-202.000	303.000	-182.403	0	0	
3599	101.000	-202.000	303.000	-183.217	0	0	
3600	101.000	-202.000	303.000	-184.032	0	0	
3601	101.000	-202.000	303.000	-184.847	0	0	
3602	101.000	-202.000	303.000	-185.662	0	0	
3603	101.000	-202.000	303.000	-186.477	0	0	
3604	101.000	-202.000	303.000	-187.292	0	0	
3605	101.000	-202.000	303.000	-188.108	0	0	
3606	101.000	-202.000	303.000	-188.924	0	0	
3607	101.000	-202.000	303.000	-189.740	0	0	
3608	101.000	-202.000	303.000	-190.557	0	0	
3609	101.000	-202.000	303.000	-191.373	0	0	
3610	101.000	-202.000	303.000	-192.190	0	0	
3611	101.000	-202.000	303.000	-193.007	0	0	
3612	101.000	-202.000	303.000	-193.824	0	0	
3613	101.000	-202.000	303.000	-194.641	0	0	
3614	101.000	-202.000	303.000	-195.459	0	0	
3615	101.000	-202.000	303.000	-196.276	0	0	
3616	101.000	-202.000	303.000	-197.094	0	0	
3617	101.000	-202.000	303.000	-197.911	0	0	
3618	101.000	-202.000	303.000	-198.729	0	0	
3619	101.000	-202.000	303.000	-199.547	0	0	
3620	101.000	-202.000	303.000	-200.364	0	0	
3621	101.000	-202.000	303.000	-201.182	0	0	
3622	101.000	-202.000	303.000	-202.000	0	0	
3623	101.000	-202.000	303.000	-202.818	0	0	
3624	101.000	-202.000	303.000	-203.636	0	0	
3625	101.000	-202.000	303.000	-204.453	0	0	
3626	101.000	-202.000	303.000	-205.271	0	0	
3627	101.000	-202.000	303.000	-206.089	0	0	
3628	101.000	-202.000	303.000	-206.906	0	0	
3629	101.000	-202.000	303.000	-207.724	0	0	
3630	101.000	-202.000	303.000	-208.541	0	0	
3631	101.000	-202.000	303.000	-209.359	0	0	
3632	101.000	-202.000	303.000	-210.176	0	0	
3633	101.000	-202.000	303.000	-210.993	0	0	
3634	101.000	-202.000	303.000	-211.810	0	0	
3635	101.000	-202.000	303.000	-212.627	0	0	
3636	101.000	-202.000	303.000	-213.443	0	0	
3637	101.000	-202.000	303.000	-214.260	0	0	
3638	101.000	-202.000	303.000	-215.076	0	0	
3639	101.000	-202.000	303.000	-215.892	0	0	
3640	101.000	-202.000	303.000	-216.708	0	0	
3641	101.000	-202.000	303.000	-217.523	0	0	
3642	101.000	-202.000	303.000	-218.338	0	0	
3643	101.000	-202.000	303.000	-219.153	0	0	
3644	101.000	-202.000	303.000	-219.968	0	0	
3645	101.000	-202.000	303.000	-220.783	0	0	
3646	101.000	-202.000	303.000	-221.597	0	0	
3647	101.000	-202.000	303.000	-222.410	0	0	
3648	101.000	-202.000	303.000	-223.224	0	0	
3649	101.000	-202.000	303.000	-224.037	0	0	
3650	101.000	-202.000	303.000	-224.850	0	0	
3651	101.000	-202.000	303.000	-225.662	0	0	
3652	101.000	-202.000	303.000	-226.474	0	0	
3653	101.000	-202.000	303.000	-227.286	0	0	
3654	101.000	-202.000	303.000	-228.097	0	0	
3655	101.000	-202.000	303.000	-228.908	0	0	
3656	101.000	-202.000	303.000	-229.718	0	0	
3657	101.000	-202.000	303.000	-230.528	0	0	
3658	101.000	-202.000	303.000	-231.337	0	0	
3659	101.000	-202.000	303.000	-232.146	0	0	
3660	101.000	-202.000	303.000	-232.954	0	0	
3661	101.000	-202.000	303.000	-233.762	0	0	
3662	101.000	-202.000	303.000	-234.570	0	0	
3663	101.000	-202.000	303.000	-235.376	0	0	
3664	101.000	-202.000	303.000	-236.183	0	0	
3665	101.000	-202.000	303.000	-236.988	0	0	
3666	101.000	-202.000	303.000	-237.793	0	0	
3667	101.000	-202.000	303.000	-238.598	0	0	
3668	101.000	-202.000	303.000	-239.402	0	0	
3669	101.000	-202.000	303.000	-240.205	0	0	
3670	101.000	-202.000	303.000	-241.008	0	0	
3671	101.000	-202.000	303.000	-241.810	0	0	
3672	101.000	-202.000	303.000	-242.611	0	0	
3673	101.000	-202.000	303.000	-243.412	0	0	
3674	101.000	-202.000	303.000	-244.212	0	0	
3675	101.000	-202.000	303.000	-245.012	0	0	
3676	101.000	-202.000	303.000	-245.810	0	0	
3677	101.000	-202.000	303.000	-246.608	0	0	
3678	101.000	-202.000	303.000	-247.405	0	0	
3679	101.000	-202.000	303.000	-248.202	0	0	
3680	101.000	-202.000	303.000	-248.997	0	0	
3681	101.000	-202.000	303.000	-249.792	0	0	
3682	101.000	-202.000	303.000	-250.586	0	0	
3683	101.000	-202.000	303.000	-251.380	0	0	
3684	101.000	-202.000	303.000	-252.172	0	0	
3685	101.000	-202.000	303.000	-252.964	0	0	
3686	101.000	-202.000	303.000	-253.754	0	0	
3687	101.000	-202.000	303.000	-254.544	0	0	
3688	101.000	-202.000	303.000	-255.333	0	0	
3689	101.000	-202.000	303.000	-256.122	0	0	
3690	101.000	-202.000	303.000	-256.909	0	0	
3691	101.000	-202.000	303.000	-257.695	0	0	
3692	101.000	-202.000	303.000	-258.481	0	0	
3693	101.000	-202.000	303.000	-259.265	0	0	
3694	101.000	-202.000	303.000	-260.049	0	0	
3695	101.000	-202.000	303.000	-260.831	0	0	
3696	101.000	-202.000	303.000	-261.613	0	0	
3697	101.000	-202.000	303.000	-262.394	0	0	
3698	101.000	-202.000	303.000	-263.173	0	0	
3699	101.000	-202.000	303.000	-263.952	0	0	
3700	101.000	-202.000	303.000	-264.729	0	0	
3701	101.000	-202.000	303.000	-265.506	0	0	
3702	101.000	-202.000	303.000	-266.281	0	0	
3703	101.000	-202.000	303.000	-267.056	0	0	
3704	101.000	-202.000	303.000	-267.829	0	0	
3705	101.000	-202.000	303.000	-268.601	0	0	
3706	101.000	-202.000	303.000	-269.372	0	0	
3707	101.000	-202.000	303.000	-270.142	0	0	
3708	101.000	-202.000	303.000	-270.911	0	0	
3709	101.000	-202.000	303.000	-271.679	0	0	
3710	101.000	-202.000	303.000	-272.445	0	0	
3711	101.000	-202.000	303.000	-273.210	0	0	
3712	101.000	-202.000	303.000	-273.975	0	0	
3713	101.000	-202.000	303.000	-274.737	0	0	
3714	101.000	-202.000	303.000	-275.499	0	0	
3715	101.000	-202.000	303.000	-276.260	0	0	
3716	101.000	-202.000	303.000	-277.019	0	0	
3717	101.000	-202.000	303.000	-277.777	0	0	
3718	101.000	-202.000	303.000	-278.534	0	0	
3719	101.000	-202.000	303.000	-279.289	0	0	
3720	101.000	-202.000	303.000	-280.043	0	0	
3721	101.000	-202.000	303.000	-280.796	0	0	
3722	101.000	-202.000	303.000	-281.547	0	0	
3723	101.000	-202.000	303.000	-282.297	0	0	
3724	101.000	-202.000	303.000	-283.046	0	0	
3725	101.000	-202.000	303.000	-283.794	0	0	
3726	101.000	-202.000	303.000	-284.540	0	0	
3727	101.000	-202.000	303.000	-285.284	0	0	
3728	101.000	-202.000	303.000	-286.027	0	0	
3729	101.000	-202.000	303.000	-286.769	0	0	
3730	101.000	-202.000	303.000	-287.510	0	0	
3731	101.000	-202.000	303.000	-288.248	0	0	
3732	101.000	-202.000	303.000	-288.986	0	0	
3733	101.000	-202.000	303.000	-289.722	0	0	
3734	101.000	-202.000	303.000	-290.456	0	0	
3735	101.000	-202.000	303.000	-291.189	0	0	
3736	101.000	-202.000	303.000	-291.921	0	0	
3737	101.000	-202.000	303.000	-292.651	0	0	
3738	101.000	-202.000	303.000	-293.379	0	0	
3739	101.000	-202.000	303.000	-294.106	0	0	
3740	101.000	-202.000	303.000	-294.831	0	0	
3741	101.000	-202.000	303.000	-295.555	0	0	
3742	101.000	-202.000	303.000	-296.277	0	0	
3743	101.000	-202.000	303.000	-296.998	0	0	
3744	101.000	-202.000	303.000	-297.716	0	0	
3745	101.000	-202.000	303.000	-298.434	0	0	
3746	101.000	-202.000	303.000	-299.149	0	0	
3747	101.000	-202.000	303.000	-299.863	0	0	
3748	101.000	-202.000	303.000	-300.575	0	0	
3749	101.000	-202.000	303.000	-301.286	0	0	
3750	101.000	-202.000	303.000	-301.995	0	0	
3751	101.000	-202.000	303.000	-302.702	0	0	
3752	101.000	-202.000	303.000	-303.407	0	0	
3753	101.000	-202.000	303.000	-304.111	0	0	
3754	101.000	-202.000	303.000	-304.813	0	0	
3755	101.000	-202.000	303.000	-305.513	0	0	
3756	101.000	-202.000	303.000	-306.211	0	0	
3757	101.000	-202.000	303.000	-306.908	0	0	
3758	101.000	-202.000	303.000	-307.603	0	0	
3759	101.000	-202.000	303.000	-308.296	0	0	
3760	101.000	-202.000	303.000	-308.987	0	0	
3761	101.000	-202.000	303.000	-309.676	0	0	
3762	101.000	-202.000	303.000	-310.363	0	0	
3763	101.000	-202.000	303.000	-311.049	0	0	
3764	101.000	-202.000	303.000	-311.733	0	0	
3765	101.000	-202.000	303.000	-312.414	0	0	
3766	101.000	-202.000	303.000	-313.094	0	0	
3767	101.000	-202.000	303.000	-313.772	0	0	
3768	101.000	-202.000	303.000	-314.448	0	0	
3769	101.000	-202.000	303.000	-315.122	0	0	
3770	101.000	-202.000	303.000	-315.794	0	0	
3771	101.000	-202.000	303.000	-316.464	0	0	
3772	101.000	-202.000	303.000	-317.132	0	0	
3773	101.000	-202.000	303.000	-317.798	0	0	
3774	101.000	-202.000	303.000	-318.462	0	0	
3775	101.000	-202.000	303.000	-319.124	0	0	
3776	101.000	-202.000	303.000	-319.784	0	0	
3777	101.000	-202.000	303.000	-320.441	0	0	
3778	101.000	-202.000	303.000	-321.097	0	0	
3779	101.000	-202.000	303.000	-321.751	0	0	
3780	101.000	-202.000	303.000	-322.402	0	0	
3781	101.000	-202.000	303.000	-323.052	0	0	
3782	101.000	-202.000	303.000	-323.699	0	0	
3783	101.000	-202.000	303.000	-324.344	0	0	
3784	101.000	-202.000	303.000	-324.987	0	0	
3785	101.000	-202.000	303.000	-325.628	0	0	
3786	101.000	-202.000	303.000	-326.267	0	0	
3787	101.000	-202.000	303.000	-326.903	0	0	
3788	101.000	-202.000	303.000	-327.537	0	0	
3789	101.000	-202.000	303.000	-328.170	0	0	
3790	101.000	-202.000	303.000	-328.799	0	0	
3791	101.000	-202.000	303.000	-329.427	0	0	
